﻿지하철역ID,출입구번호,정류장ID,주변건물,출구와정류장간이동거리,지하철역X좌표,지하철역Y좌표
﻿1001000131,﻿6,﻿100000093,﻿광화문 우체국.서린동.국민연금 종로중구 지사.한국수출보험공사.영풍빌딩.알파빌딩.SK서린빌딩,﻿181,﻿198262.1,﻿452276.6
﻿1001000131,﻿6,﻿100000331,﻿광화문 우체국.서린동.국민연금 종로중구 지사.한국수출보험공사.영풍빌딩.알파빌딩.SK서린빌딩,﻿137,﻿198306.3,﻿452273.1
﻿1001000131,﻿6,﻿100000330,﻿광화문 우체국.서린동.국민연금 종로중구 지사.한국수출보험공사.영풍빌딩.알파빌딩.SK서린빌딩,﻿175,﻿198273.5,﻿452317.7
﻿1001000131,﻿6,﻿100000095,﻿광화문 우체국.서린동.국민연금 종로중구 지사.한국수출보험공사.영풍빌딩.알파빌딩.SK서린빌딩,﻿0,﻿198250.0,﻿452317.5
﻿1001000131,﻿6,﻿100000092,﻿광화문 우체국.서린동.국민연금 종로중구 지사.한국수출보험공사.영풍빌딩.알파빌딩.SK서린빌딩,﻿83,﻿198360.4,﻿452273.0
﻿1001000131,﻿6,﻿100000094,﻿광화문 우체국.서린동.국민연금 종로중구 지사.한국수출보험공사.영풍빌딩.알파빌딩.SK서린빌딩,﻿94,﻿198359.4,﻿452318.2
﻿1002000219,﻿2,﻿122000098,﻿담배인삼공사서울본부.새마을운동중앙회.한국토지공사서울지사.새마을운동 중앙회.KT G 코스모타워.사조빌딩,﻿196,﻿205454.7,﻿445473.3
﻿1002000219,﻿2,﻿122000139,﻿담배인삼공사서울본부.새마을운동중앙회.한국토지공사서울지사.새마을운동 중앙회.KT G 코스모타워.사조빌딩,﻿107,﻿205686.1,﻿445343.0
﻿1001000132,﻿1,﻿101000279,﻿서울특별시청 서소문별관(다산프라자).서울특별시의회별관.덕수초등학교.예원학교.이화여고.창덕중학교.캐나다대사관.정동극장.경향신문.경향신문사.덕수궁.덕수궁미술관.류관순기념관.서울시립미술관.서울시티투어 버스 타는곳.서울특별시 의회별관.서울특별시청서소문별관.이화여고.정동극장.중부등기소.창덕여중.한국산업안전공단,﻿109,﻿198048.2,﻿451629.7
﻿1001000132,﻿1,﻿101000035,﻿서울특별시청 서소문별관(다산프라자).서울특별시의회별관.덕수초등학교.예원학교.이화여고.창덕중학교.캐나다대사관.정동극장.경향신문.경향신문사.덕수궁.덕수궁미술관.류관순기념관.서울시립미술관.서울시티투어 버스 타는곳.서울특별시 의회별관.서울특별시청서소문별관.이화여고.정동극장.중부등기소.창덕여중.한국산업안전공단,﻿190,﻿197892.4,﻿451475.1
﻿1001000132,﻿1,﻿101000037,﻿서울특별시청 서소문별관(다산프라자).서울특별시의회별관.덕수초등학교.예원학교.이화여고.창덕중학교.캐나다대사관.정동극장.경향신문.경향신문사.덕수궁.덕수궁미술관.류관순기념관.서울시립미술관.서울시티투어 버스 타는곳.서울특별시 의회별관.서울특별시청서소문별관.이화여고.정동극장.중부등기소.창덕여중.한국산업안전공단,﻿0,﻿197821.5,﻿451576.4
﻿1001000132,﻿1,﻿101000038,﻿서울특별시청 서소문별관(다산프라자).서울특별시의회별관.덕수초등학교.예원학교.이화여고.창덕중학교.캐나다대사관.정동극장.경향신문.경향신문사.덕수궁.덕수궁미술관.류관순기념관.서울시립미술관.서울시티투어 버스 타는곳.서울특별시 의회별관.서울특별시청서소문별관.이화여고.정동극장.중부등기소.창덕여중.한국산업안전공단,﻿50,﻿197832.5,﻿451581.5
﻿1002000201,﻿11,﻿101000279,﻿강북삼성병원. 류관순기념관. 상업등기소. 서소문치안센터. 서울시청 서소문별관. 시의회별관. 이화여고. 적십자병원. 중부등기소. 창덕여중,﻿177,﻿198048.2,﻿451629.7
﻿1002000201,﻿11,﻿101000033,﻿강북삼성병원. 류관순기념관. 상업등기소. 서소문치안센터. 서울시청 서소문별관. 시의회별관. 이화여고. 적십자병원. 중부등기소. 창덕여중,﻿161,﻿197940.7,﻿451452.4
﻿1001000133,﻿4,﻿101000023,﻿국제화재.대한화재. 남대문시장. 남대문시장방면. 연세빌딩. 외한은행. 청파도서관. 숭례문광장. 한국장학재단,﻿172,﻿197679.8,﻿451032.2
﻿1001000133,﻿4,﻿101000027,﻿국제화재.대한화재. 남대문시장. 남대문시장방면. 연세빌딩. 외한은행. 청파도서관. 숭례문광장. 한국장학재단,﻿163,﻿197719.1,﻿451001.9
﻿1001000133,﻿4,﻿101000028,﻿국제화재.대한화재. 남대문시장. 남대문시장방면. 연세빌딩. 외한은행. 청파도서관. 숭례문광장. 한국장학재단,﻿90,﻿197676.3,﻿450942.2
﻿1002000206,﻿3,﻿101000081,﻿신당 5동. 신당제5동 주민센터. 도로교통공단. 성동고교. 현대아파트. 중구종합복지센터. 유락종합사회복지관. 신당초등학교. 서울실용음악학교. 금호베스트빌 아파트,﻿147,﻿201655.7,﻿451804.1
﻿1002000217,﻿7,﻿123000069,﻿강동교육청.잠신중학교.잠신초등학교.잠실2동사무소.잠실주공2단지.한강시민공원(잠실).리센츠상가.리센츠아파트.한강시민공원(잠실지구),﻿131,﻿207469.6,﻿445778.9
﻿1002000230,﻿7,﻿120000393,﻿보라매공원.시립보라매병원.당곡초.중.고교.르네상스쇼핑.노인종합복지관,﻿33,﻿193826.7,﻿442788.0
﻿1002000230,﻿7,﻿120000421,﻿보라매공원.시립보라매병원.당곡초.중.고교.르네상스쇼핑.노인종합복지관,﻿143,﻿193657.1,﻿442758.6
﻿1002000210,﻿8,﻿103000134,﻿동아맨션아파트.뚝섬시민체육공원.성동구민체육센타.성수1가2동사무소.성수중학교.성수현대아파트.한국방송통신대학교서울제1지역대학.서울숲.한국방송통신대학 서울1지역.뚝도정수사업소.한강사업본부.대한민국재향군인회.성동구 치매지원센터.국민은행.에스콰이어.DC 프라자.성수현대아파트,﻿48,﻿204029.9,﻿449794.8
﻿1002000210,﻿8,﻿103000135,﻿동아맨션아파트.뚝섬시민체육공원.성동구민체육센타.성수1가2동사무소.성수중학교.성수현대아파트.한국방송통신대학교서울제1지역대학.서울숲.한국방송통신대학 서울1지역.뚝도정수사업소.한강사업본부.대한민국재향군인회.성동구 치매지원센터.국민은행.에스콰이어.DC 프라자.성수현대아파트,﻿42,﻿204113.5,﻿449796.5
﻿1007000742,﻿2,﻿119000050,﻿기상청(600).남부수도사업소(700).농심(250).대방파출소(100).동작구민회관(600).동작소방서.문창여자중학교(370).보라매공원(650).보라매병원(600).보라매초등학교(600),﻿172,﻿193141.4,﻿444480.8
﻿1007000742,﻿2,﻿119000051,﻿기상청(600).남부수도사업소(700).농심(250).대방파출소(100).동작구민회관(600).동작소방서.문창여자중학교(370).보라매공원(650).보라매병원(600).보라매초등학교(600),﻿108,﻿193065.6,﻿444508.3
﻿1007000742,﻿2,﻿118000013,﻿기상청(600).남부수도사업소(700).농심(250).대방파출소(100).동작구민회관(600).동작소방서.문창여자중학교(370).보라매공원(650).보라매병원(600).보라매초등학교(600),﻿64,﻿192942.4,﻿444397.1
﻿1007000742,﻿2,﻿118000219,﻿기상청(600).남부수도사업소(700).농심(250).대방파출소(100).동작구민회관(600).동작소방서.문창여자중학교(370).보라매공원(650).보라매병원(600).보라매초등학교(600),﻿109,﻿192898.9,﻿444371.7
﻿1007000742,﻿2,﻿118000220,﻿기상청(600).남부수도사업소(700).농심(250).대방파출소(100).동작구민회관(600).동작소방서.문창여자중학교(370).보라매공원(650).보라매병원(600).보라매초등학교(600),﻿126,﻿192908.8,﻿444345.0
﻿1009000913,﻿11,﻿118000469,﻿당산파출소. 당산서중학교. 당서초등학교. 유원제일아파트,﻿140,﻿191220.9,﻿448357.6
﻿1007000718,﻿1,﻿106000285,﻿묵1동사무소.묵1파출소.태릉 방면.태릉중학교,﻿193,﻿206683.3,﻿456905.2
﻿1007000718,﻿1,﻿106000286,﻿묵1동사무소.묵1파출소.태릉 방면.태릉중학교,﻿172,﻿206704.8,﻿456908.5
﻿1001000143,﻿1,﻿116000143,﻿광명시방면. 개봉2.3동. 개봉초등학교. 성애병원. 남부순환도로. 개봉현대아파트. 두산아파트. 개봉2치안센터. 개봉2주민센터. 철산1치안센터,﻿130,﻿187513.9,﻿443766.1
﻿1001000143,﻿1,﻿116000142,﻿광명시방면. 개봉2.3동. 개봉초등학교. 성애병원. 남부순환도로. 개봉현대아파트. 두산아파트. 개봉2치안센터. 개봉2주민센터. 철산1치안센터,﻿225,﻿187513.9,﻿443766.1
﻿1001000143,﻿1,﻿116000009,﻿광명시방면. 개봉2.3동. 개봉초등학교. 성애병원. 남부순환도로. 개봉현대아파트. 두산아파트. 개봉2치안센터. 개봉2주민센터. 철산1치안센터,﻿305,﻿187513.9,﻿443766.1
﻿1069073116,﻿2,﻿167000095,﻿중소기업은행.작전1동사무소.작전종합시장.코오롱아파트.신동양아파트.계양CGV.근로복지공단.한림병원.작전중학교.작전고등학교.작전여고,﻿86,﻿175494.45786,﻿448047.92253
﻿1069073116,﻿3,﻿167000401,﻿국민건강보험공단.미추홀웨딩부페.YMCA북부지회.E마트.작전우체국,﻿135,﻿175415.30592,﻿447960.82482
﻿1069073116,﻿3,﻿167000433,﻿국민건강보험공단.미추홀웨딩부페.YMCA북부지회.E마트.작전우체국,﻿129,﻿175381.62795,﻿447858.44074
﻿1075075245,﻿8,﻿201000292,﻿매산사거리. 매산동주민센터. 수원세무서,﻿148,﻿200302.13868,﻿418679.48021
﻿1075075245,﻿8,﻿201000299,﻿매산사거리. 매산동주민센터. 수원세무서,﻿63,﻿200096.14047,﻿418669.477
﻿1075075245,﻿8,﻿201000309,﻿매산사거리. 매산동주민센터. 수원세무서,﻿71,﻿200140.14155,﻿418579.47842
﻿1075075245,﻿9,﻿201000286,﻿역전시장. 세류초등학교. 수원역고가도로,﻿192,﻿200134.14394,﻿418432.47949
﻿1001000149,﻿2,﻿210000282,﻿부천시민회관. 부천시청. 중부경찰서. 중앙공원. 부천서초등학교. 중동주민센터. 부천여자고등학교,﻿230,﻿179121.80668,﻿443089.92809
﻿1001000150,﻿1,﻿210000159,﻿한국산업안전공단,﻿85,﻿178275.9247,﻿443266.92918
﻿1001000150,﻿2,﻿210000159,﻿기술신용보증.법원.검찰청.순천향대학병원.한국산업은행,﻿85,﻿178220.92637,﻿443190.92893
﻿1001000150,﻿1,﻿210000224,﻿한국산업안전공단,﻿35,﻿178275.9247,﻿443266.92918
﻿1001000150,﻿2,﻿210000224,﻿기술신용보증.법원.검찰청.순천향대학병원.한국산업은행,﻿35,﻿178220.92637,﻿443190.92893
﻿1075075212,﻿5,﻿122000058,﻿캐논. 압구정로데오거리. SC은행. 도산공원,﻿187,﻿203501.0,﻿447284.1
﻿1075075212,﻿6,﻿122000056,﻿갤러리아 백화점. 압구정우편취급국. 하나은행. 국민은행. 신한은행,﻿0,﻿203498.1,﻿447647.7
﻿1075075212,﻿6,﻿122000057,﻿갤러리아 백화점. 압구정우편취급국. 하나은행. 국민은행. 신한은행,﻿79,﻿203469.7,﻿447609.9
﻿1001080164,﻿1,﻿0,﻿세교중학교. 송탄사업단지. 평택산업단지. 평택여자고등학교. 이마트평택점,﻿0,﻿206303.2,﻿391118.3
﻿1001080164,﻿2,﻿0,﻿새마을회관. 지제동,﻿0,﻿206245.3,﻿391114.1
﻿1069073131,﻿6,﻿164000070,﻿연수구청.연성초등학교.연수경찰서.연성중학교.우리은행.동춘3동사무소.한양1차A. 금호A. 동아A.풍림3차A 롯데A. 우성1차A,﻿107,﻿171720.12175,﻿433986.0131
﻿1075075240,﻿5,﻿203000136,﻿신나무실6단지건영 아파트. 영동초등학교. 태장중학교,﻿110,﻿206202.11911,﻿416994.58776
﻿1075075240,﻿6,﻿203000074,﻿영덕고등학교. 신나무실6단지건영아파트. 솔찬어린이공원. 영동초등학교,﻿143,﻿206374.11729,﻿417023.59028
﻿1007000727,﻿4,﻿104000125,﻿건국대학교병원. 건국대학교. 건대역사거리. 광진구청 방면. 신양.동자 초등학교. 자양중.고등학교. 자양초등학교 방면. 화양초등학교,﻿145,﻿206192.0,﻿448848.8
﻿1065006502,﻿9,﻿113000058,﻿도화치안센터. 신용보증기금 . 도화동주민센터,﻿167,﻿195827.4,﻿449309.4
﻿1069073122,﻿4,﻿166000073,﻿제일고등학교.혜광학교.부평3동천주교회.대주아파트.인천관광호텔.백운역,﻿200,﻿174351.31742,﻿442304.18387
﻿1006000628,﻿9,﻿102000007,﻿용산KCC웰츠타워. 한국SGL용산문화회관,﻿94,﻿197703.3,﻿448424.1
﻿1006000628,﻿9,﻿102000008,﻿용산KCC웰츠타워. 한국SGL용산문화회관,﻿70,﻿197716.5,﻿448503.4
﻿1006000628,﻿9,﻿102000234,﻿용산KCC웰츠타워. 한국SGL용산문화회관,﻿109,﻿197750.0,﻿448533.1
﻿1006000628,﻿9,﻿102000244,﻿용산KCC웰츠타워. 한국SGL용산문화회관,﻿93,﻿197561.9,﻿448540.6
﻿1007000722,﻿1,﻿106000152,﻿로데오마당.면동초등학교.면목3동.면목3동사무소.면목3동새마을금고.면목3파출소.면목우체국,﻿125,﻿207741.1,﻿453470.2
﻿1007000715,﻿1,﻿110000315,﻿노원경찰서.용동초등학교.중계3동.중계평생학습관,﻿83,﻿206020.1,﻿459668.1
﻿1092004713,﻿1,﻿105000552,﻿신설동역1번출구,﻿80,﻿202059.4144,﻿453014.4431
﻿1063075124,﻿2,﻿222001321,﻿도농치안센터.남양주도서관.도농동사무소.동화중학교.동화고등학교.남양주경찰서.양정초등학교,﻿41,﻿214312.30176,﻿456557.89075
﻿1063075125,﻿1,﻿222000350,﻿삼패삼거리,﻿131,﻿217068.39902,﻿456214.44817
﻿1063075125,﻿1,﻿222000363,﻿삼패삼거리,﻿189,﻿217009.39924,﻿456230.44708
﻿1006000644,﻿5,﻿107000236,﻿석관중·고등학교. 석관빗물펌프장,﻿50,﻿205770.1,﻿457119.3
﻿1006000620,﻿7,﻿113000461,﻿성산로,﻿185,﻿191656.9,﻿451530.2
﻿1006000620,﻿7,﻿113000103,﻿성산로,﻿76,﻿191401.0,﻿451475.4
﻿1006000620,﻿7,﻿113000104,﻿성산로,﻿134,﻿191362.4,﻿451421.9
﻿1006000620,﻿8,﻿113000396,﻿마포농수산물시장.이대성산사회복지관,﻿194,﻿191427.1,﻿451486.0
﻿1006000620,﻿8,﻿113000011,﻿마포농수산물시장.이대성산사회복지관,﻿50,﻿191377.3,﻿451716.4
﻿1006000620,﻿8,﻿113000012,﻿마포농수산물시장.이대성산사회복지관,﻿59,﻿191325.9,﻿451717.2
﻿1006000620,﻿8,﻿113000103,﻿마포농수산물시장.이대성산사회복지관,﻿197,﻿191401.0,﻿451475.4
﻿1006000621,﻿1,﻿113000157,﻿서교동.성산제1동.성서중교(670).성서초등학교(550).영진시장(190).영진아파트(200).직업전문학교.한국여자신학교(510).합정파출소(310),﻿131,﻿192177.7,﻿450593.9
﻿1006000621,﻿1,﻿113000158,﻿서교동.성산제1동.성서중교(670).성서초등학교(550).영진시장(190).영진아파트(200).직업전문학교.한국여자신학교(510).합정파출소(310),﻿99,﻿192127.5,﻿450602.6
﻿1006000642,﻿4,﻿107000046,﻿상월곡동사무소(50).성북구 도시관리공단(450).성북구 재활용센타(5).성북구 정보도서관(450).월곡2파출소(650).한국과학기술연구원(300),﻿139,﻿204098.4,﻿456215.7
﻿1006000642,﻿4,﻿107000047,﻿상월곡동사무소(50).성북구 도시관리공단(450).성북구 재활용센타(5).성북구 정보도서관(450).월곡2파출소(650).한국과학기술연구원(300),﻿186,﻿204388.3,﻿456361.3
﻿1007000714,﻿1,﻿110000289,﻿건영아파트.상계7동.상명여자중·고등학교.상명초등학교.중계주공1단지·건영아파트.한국성서대학교,﻿28,﻿205639.8,﻿460721.3
﻿1007000714,﻿1,﻿110000669,﻿건영아파트.상계7동.상명여자중·고등학교.상명초등학교.중계주공1단지·건영아파트.한국성서대학교,﻿195,﻿205538.5,﻿460854.9
﻿1007000714,﻿1,﻿110000146,﻿건영아파트.상계7동.상명여자중·고등학교.상명초등학교.중계주공1단지·건영아파트.한국성서대학교,﻿179,﻿205544.3,﻿460839.3
﻿1069073114,﻿1,﻿167000431,﻿계양구청.안남중학교.안남초등학교.안남초등학교.안남중학교.계양구청.계양경찰서.기업은행.삼보.한국아파트.하나.계산주공아파트.천년부페웨딩홀.계산신협.한림병원. 최문기외과.계양우체국. 계양웨딩홀.고용안정센터. 국민은행.그랜드마트. 대한지적공사.홈에버.계산여중,﻿100,﻿175938.51666,﻿449326.84687
﻿1069073114,﻿1,﻿167000251,﻿계양구청.안남중학교.안남초등학교.안남초등학교.안남중학교.계양구청.계양경찰서.기업은행.삼보.한국아파트.하나.계산주공아파트.천년부페웨딩홀.계산신협.한림병원. 최문기외과.계양우체국. 계양웨딩홀.고용안정센터. 국민은행.그랜드마트. 대한지적공사.홈에버.계산여중,﻿198,﻿176237.42801,﻿449344.85913
﻿1069073114,﻿2,﻿167000426,﻿계산3동사무소.삼성프라자.대우자동차.계양등기소.계양소방서.계산여고. 계산공고,﻿56,﻿175940.76885,﻿449364.7603
﻿1069073114,﻿2,﻿167000431,﻿계산3동사무소.삼성프라자.대우자동차.계양등기소.계양소방서.계산여고. 계산공고,﻿47,﻿175938.51666,﻿449326.84687
﻿1067080125,﻿1,﻿222000294,﻿퇴계원우체국. 엘리시아아파트. 퇴계원힐스테이트아파트. 도제원초등학교,﻿47,﻿212723.35774,﻿460908.33881
﻿1067080125,﻿2,﻿222000283,﻿퇴계원고등학교. 퇴계원면사무소. 퇴계원초등학교,﻿183,﻿212553.35969,﻿460873.33632
﻿1067080125,﻿2,﻿222000284,﻿퇴계원고등학교. 퇴계원면사무소. 퇴계원초등학교,﻿67,﻿212724.35742,﻿460927.33867
﻿1067080125,﻿2,﻿222000285,﻿퇴계원고등학교. 퇴계원면사무소. 퇴계원초등학교,﻿154,﻿212849.47089,﻿460970.22692
﻿1067080125,﻿2,﻿222000294,﻿퇴계원고등학교. 퇴계원면사무소. 퇴계원초등학교,﻿84,﻿212723.35774,﻿460908.33881
﻿1067080125,﻿2,﻿222000295,﻿퇴계원고등학교. 퇴계원면사무소. 퇴계원초등학교,﻿193,﻿212554.35996,﻿460856.33648
